generation,rank_1,rank_2,swapAccepted
7088000,2,3,1
7089000,2,4,1
7090000,1,4,1
7091000,2,4,1
7092000,2,3,1
7093000,1,3,0
7094000,1,2,1
7095000,1,3,1
7096000,1,3,0
7097000,1,3,1
7098000,3,4,1
7099000,2,3,1
7100000,2,4,1
7101000,3,4,1
7102000,3,4,1
7103000,2,4,0
7104000,1,4,1
7105000,2,3,1
7106000,2,3,1
7107000,1,4,1
7108000,1,3,1
7109000,3,4,1
7110000,2,3,1
7111000,2,3,1
7112000,2,3,1
7113000,2,3,1
7114000,1,4,1
7115000,1,4,1
7116000,1,2,1
7117000,2,3,0
7118000,1,2,1
7119000,1,4,1
7120000,2,3,1
7121000,3,4,1
7122000,1,4,1
7123000,2,3,1
7124000,2,4,1
7125000,1,4,1
7126000,1,4,1
7127000,1,3,1
7128000,1,2,1
7129000,2,4,1
7130000,1,4,1
7131000,1,2,1
7132000,3,4,1
7133000,1,4,1
7134000,2,3,1
7135000,1,4,1
7136000,2,3,0
7137000,1,2,1
7138000,1,2,1
7139000,2,3,1
7140000,1,4,1
7141000,2,4,1
7142000,2,3,1
7143000,1,2,1
7144000,1,4,0
7145000,1,3,1
7146000,2,3,1
7147000,1,2,1
7148000,3,4,1
7149000,1,3,1
7150000,3,4,1
7151000,1,2,0
7152000,2,3,0
7153000,1,2,1
7154000,2,4,1
7155000,2,3,1
7156000,1,2,1
7157000,3,4,1
7158000,1,3,1
7159000,3,4,1
7160000,3,4,1
7161000,3,4,1
7162000,2,4,1
7163000,3,4,0
7164000,2,3,1
7165000,2,3,1
7166000,1,3,1
7167000,2,3,1
7168000,1,4,0
7169000,1,3,1
7170000,3,4,1
7171000,3,4,1
7172000,2,3,1
7173000,1,2,1
7174000,1,2,1
7175000,2,3,1
7176000,3,4,1
7177000,1,3,1
7178000,1,2,1
7179000,1,2,1
7180000,3,4,1
7181000,3,4,1
7182000,2,4,0
7183000,1,2,1
7184000,1,3,1
7185000,3,4,1
7186000,1,4,1
7187000,2,4,1
7188000,3,4,1
7189000,1,3,1
7190000,1,3,1
7191000,1,2,1
7192000,3,4,1
7193000,1,2,1
7194000,1,3,1
7195000,1,3,1
7196000,2,3,1
7197000,1,2,1
7198000,3,4,1
7199000,3,4,1
7200000,2,3,1
7201000,2,4,1
7202000,1,2,1
7203000,1,3,1
7204000,2,3,1
7205000,2,3,1
7206000,2,3,1
7207000,2,4,1
7208000,1,3,1
7209000,2,4,1
7210000,2,3,1
7211000,1,4,1
7212000,1,3,1
7213000,3,4,1
7214000,1,3,1
7215000,1,4,1
7216000,3,4,1
7217000,3,4,0
7218000,2,3,1
7219000,2,3,1
7220000,2,4,1
7221000,2,3,1
7222000,3,4,1
7223000,3,4,1
7224000,1,4,0
7225000,3,4,1
7226000,1,4,1
7227000,3,4,1
7228000,3,4,1
7229000,1,2,0
7230000,3,4,0
7231000,3,4,1
7232000,1,3,1
7233000,1,3,1
7234000,1,4,1
7235000,2,4,1
7236000,1,4,0
7237000,1,3,0
7238000,1,4,1
7239000,2,4,1
7240000,3,4,1
7241000,3,4,1
7242000,2,4,0
7243000,1,4,1
7244000,1,4,1
7245000,2,4,1
7246000,1,3,1
7247000,3,4,1
7248000,1,2,1
7249000,1,3,1
7250000,2,3,1
7251000,2,3,1
7252000,1,3,0
7253000,1,4,1
7254000,2,4,1
7255000,1,3,1
7256000,3,4,1
7257000,3,4,1
7258000,1,4,0
7259000,1,2,0
7260000,1,2,0
7261000,3,4,1
7262000,1,4,1
7263000,3,4,1
7264000,1,4,1
7265000,1,3,1
7266000,1,4,1
7267000,1,4,1
7268000,1,4,1
7269000,2,3,1
7270000,1,2,1
7271000,1,2,1
7272000,3,4,1
7273000,1,2,1
7274000,1,4,0
7275000,1,3,1
7276000,2,3,1
7277000,1,3,1
7278000,2,4,1
7279000,1,4,0
7280000,2,4,1
7281000,1,2,1
7282000,2,3,1
7283000,1,4,0
7284000,1,3,1
7285000,3,4,0
7286000,3,4,1
7287000,1,3,1
7288000,1,3,1
7289000,3,4,1
7290000,1,3,1
7291000,1,4,1
7292000,2,4,0
7293000,2,4,1
7294000,1,2,1
7295000,2,3,1
7296000,3,4,1
7297000,1,3,1
7298000,2,4,0
7299000,1,3,1
7300000,1,4,0
7301000,3,4,1
7302000,1,2,1
7303000,2,4,0
7304000,1,2,1
7305000,3,4,1
7306000,2,4,1
7307000,1,3,0
7308000,1,2,1
7309000,1,2,1
7310000,1,3,1
7311000,3,4,1
7312000,3,4,1
7313000,2,4,1
7314000,2,4,1
7315000,1,3,1
7316000,1,4,1
7317000,1,4,1
7318000,2,4,1
7319000,1,4,1
7320000,3,4,1
7321000,3,4,1
7322000,1,3,1
7323000,1,4,1
7324000,2,4,1
7325000,1,2,1
7326000,3,4,1
7327000,1,4,0
7328000,2,3,1
7329000,1,4,1
7330000,3,4,1
7331000,2,3,1
7332000,1,3,1
7333000,1,3,0
7334000,3,4,1
7335000,2,4,1
7336000,2,4,1
7337000,2,3,0
7338000,3,4,1
7339000,2,4,1
7340000,2,3,1
7341000,3,4,1
7342000,3,4,1
7343000,1,4,1
7344000,1,2,1
7345000,3,4,1
7346000,1,4,1
7347000,3,4,1
7348000,2,4,1
7349000,2,3,0
7350000,3,4,1
7351000,3,4,1
7352000,1,3,1
7353000,1,4,1
7354000,2,3,1
7355000,2,4,1
7356000,1,4,1
7357000,1,3,1
7358000,1,3,1
7359000,2,4,1
7360000,1,4,0
7361000,1,2,1
7362000,2,3,1
7363000,1,2,1
7364000,1,4,1
7365000,1,4,1
7366000,1,4,1
7367000,1,4,1
7368000,2,4,1
7369000,2,3,1
7370000,2,3,1
7371000,2,4,1
7372000,1,4,1
7373000,1,4,1
7374000,1,2,1
7375000,3,4,1
7376000,2,4,0
7377000,1,2,1
7378000,1,2,1
7379000,1,2,0
7380000,1,3,1
7381000,1,4,1
7382000,1,2,1
7383000,3,4,0
7384000,1,2,1
7385000,2,3,1
7386000,2,4,1
7387000,1,4,1
7388000,1,3,1
7389000,1,3,1
7390000,1,2,1
7391000,1,3,1
7392000,2,4,1
7393000,1,2,1
7394000,1,3,1
7395000,1,3,1
7396000,1,2,1
7397000,2,3,1
7398000,2,3,1
7399000,1,4,1
7400000,1,3,1
7401000,1,2,1
7402000,2,3,1
7403000,1,4,1
7404000,2,3,1
7405000,1,3,0
7406000,2,4,1
7407000,1,3,1
7408000,1,3,1
7409000,1,3,1
7410000,1,4,1
7411000,1,3,1
7412000,1,4,1
7413000,1,2,1
7414000,2,4,1
7415000,3,4,1
7416000,3,4,1
7417000,2,4,1
7418000,1,3,0
7419000,2,4,1
7420000,1,2,1
7421000,2,4,0
7422000,3,4,1
7423000,1,4,1
7424000,1,2,1
7425000,1,2,1
7426000,2,4,1
7427000,3,4,1
7428000,3,4,1
7429000,2,3,1
7430000,2,4,1
7431000,3,4,1
7432000,2,4,1
7433000,2,3,1
7434000,2,4,1
7435000,3,4,1
7436000,1,4,1
7437000,1,3,1
7438000,2,3,1
7439000,1,4,1
7440000,2,4,1
7441000,1,4,1
7442000,2,4,1
7443000,1,4,0
7444000,1,4,0
7445000,3,4,0
7446000,3,4,0
7447000,1,2,1
7448000,1,3,1
7449000,2,4,1
7450000,3,4,0
7451000,2,4,1
7452000,1,2,1
7453000,3,4,1
7454000,2,4,1
7455000,2,4,1
7456000,1,2,1
7457000,2,4,1
7458000,3,4,1
7459000,2,3,1
7460000,2,4,1
7461000,1,3,1
7462000,1,3,1
7463000,2,4,1
7464000,1,4,1
7465000,3,4,1
7466000,2,3,1
7467000,1,2,1
7468000,3,4,1
7469000,1,2,0
7470000,1,2,1
7471000,3,4,1
7472000,1,4,1
7473000,1,4,0
7474000,2,3,1
7475000,1,3,1
7476000,1,4,1
7477000,1,3,1
7478000,1,3,1
7479000,1,2,1
7480000,2,4,1
7481000,2,3,1
7482000,1,3,1
7483000,3,4,1
7484000,1,2,1
7485000,2,3,1
7486000,3,4,1
7487000,1,4,1
7488000,2,3,1
7489000,2,4,1
7490000,1,3,1
7491000,1,3,1
7492000,3,4,1
7493000,2,4,1
7494000,3,4,1
7495000,1,3,1
7496000,2,4,1
7497000,2,3,1
7498000,2,3,1
7499000,1,2,1
7500000,1,3,1
7501000,3,4,1
7502000,3,4,1
7503000,1,2,1
7504000,3,4,1
7505000,1,4,0
7506000,2,3,1
7507000,1,3,1
7508000,1,2,1
7509000,3,4,1
7510000,1,4,1
7511000,1,3,1
7512000,2,3,1
7513000,2,4,1
7514000,1,4,0
7515000,1,2,1
7516000,1,2,1
7517000,1,3,1
7518000,3,4,1
7519000,3,4,1
7520000,1,3,1
7521000,3,4,1
7522000,2,4,1
7523000,2,3,1
7524000,1,2,1
7525000,1,3,1
7526000,2,4,0
7527000,3,4,0
7528000,1,3,1
7529000,2,4,1
7530000,2,3,1
7531000,1,2,1
7532000,2,4,1
7533000,1,4,1
7534000,3,4,1
7535000,1,4,1
7536000,2,4,1
7537000,3,4,1
7538000,1,2,1
7539000,2,4,1
7540000,1,2,1
7541000,3,4,1
7542000,1,2,1
7543000,3,4,1
7544000,3,4,1
7545000,3,4,1
7546000,2,3,1
7547000,3,4,1
7548000,2,3,1
7549000,2,3,1
7550000,1,4,1
7551000,1,4,1
7552000,1,3,1
7553000,1,3,1
7554000,2,4,1
7555000,2,3,1
7556000,2,4,1
7557000,2,4,1
7558000,1,3,1
7559000,1,3,1
7560000,2,3,1
7561000,2,3,1
7562000,1,3,1
7563000,2,3,1
7564000,1,3,1
7565000,1,2,1
7566000,1,4,0
7567000,1,3,0
7568000,2,4,0
7569000,2,4,1
7570000,2,3,1
7571000,1,2,1
7572000,1,3,1
7573000,2,4,1
7574000,3,4,1
7575000,1,2,1
7576000,1,2,1
7577000,2,4,1
7578000,1,4,1
7579000,2,3,1
7580000,1,2,1
7581000,1,3,1
7582000,2,4,1
7583000,1,3,1
7584000,1,3,0
7585000,2,3,1
7586000,3,4,0
7587000,1,2,1
7588000,1,3,1
7589000,1,4,0
7590000,3,4,1
7591000,1,3,1
7592000,2,4,1
7593000,1,4,1
7594000,1,3,1
7595000,1,3,1
7596000,1,3,1
7597000,1,3,1
7598000,1,3,1
7599000,3,4,1
7600000,1,2,1
7601000,1,2,0
7602000,1,2,0
7603000,3,4,1
7604000,1,2,1
7605000,1,3,1
7606000,2,3,1
7607000,2,3,1
7608000,3,4,1
7609000,1,3,0
7610000,2,4,1
7611000,3,4,1
7612000,2,3,1
7613000,1,3,0
7614000,2,4,1
7615000,1,3,1
7616000,2,4,1
7617000,3,4,1
7618000,2,3,1
7619000,2,4,1
7620000,1,4,1
7621000,2,3,1
7622000,1,2,1
7623000,1,4,1
7624000,1,4,1
7625000,2,4,1
7626000,2,4,1
7627000,2,4,1
7628000,3,4,1
7629000,2,4,0
7630000,3,4,1
7631000,2,4,1
7632000,1,2,0
7633000,1,4,1
7634000,3,4,1
7635000,3,4,1
7636000,2,4,1
7637000,1,4,0
7638000,2,3,1
7639000,3,4,1
7640000,2,3,1
7641000,3,4,1
7642000,2,4,1
7643000,2,4,0
7644000,1,2,1
7645000,2,3,1
7646000,1,2,1
7647000,1,3,0
7648000,1,2,1
7649000,1,3,1
7650000,2,4,1
7651000,2,3,1
7652000,1,4,1
7653000,1,2,1
7654000,1,2,1
7655000,2,4,1
7656000,1,4,1
7657000,2,3,1
7658000,1,3,1
7659000,1,2,1
7660000,2,3,1
7661000,3,4,1
7662000,3,4,1
7663000,2,3,1
7664000,1,2,1
7665000,2,3,1
7666000,2,3,1
7667000,1,2,1
7668000,2,3,1
7669000,1,3,1
7670000,3,4,1
7671000,1,2,1
7672000,2,3,0
7673000,3,4,1
7674000,2,3,1
7675000,2,4,1
7676000,1,2,1
7677000,1,3,1
7678000,1,3,1
7679000,1,3,1
7680000,1,4,1
7681000,2,3,1
7682000,1,3,1
7683000,1,2,0
7684000,2,3,1
7685000,1,3,0
7686000,2,4,1
7687000,2,4,1
7688000,2,4,1
7689000,1,3,0
7690000,3,4,1
7691000,2,4,1
7692000,1,4,1
7693000,2,4,1
7694000,1,4,1
7695000,2,3,1
7696000,2,4,1
7697000,2,3,1
7698000,2,3,1
7699000,2,3,1
7700000,1,2,1
7701000,2,3,1
7702000,1,2,0
7703000,1,2,0
7704000,1,2,1
7705000,2,3,1
7706000,2,3,1
7707000,2,3,1
7708000,2,4,1
7709000,3,4,1
7710000,1,4,0
7711000,2,3,1
7712000,1,4,1
7713000,2,3,1
7714000,1,3,1
7715000,1,4,0
7716000,3,4,1
7717000,3,4,1
7718000,1,4,1
7719000,1,2,1
7720000,1,3,1
7721000,2,4,1
7722000,1,3,1
7723000,2,4,1
7724000,1,4,0
7725000,3,4,1
7726000,1,4,1
7727000,3,4,1
7728000,1,3,0
7729000,3,4,1
7730000,1,4,1
7731000,1,2,1
7732000,2,4,1
7733000,1,2,1
7734000,3,4,1
7735000,3,4,1
7736000,1,4,1
7737000,1,2,1
7738000,2,3,0
7739000,1,2,1
7740000,1,2,1
7741000,1,4,1
7742000,1,4,1
7743000,2,4,1
7744000,1,4,1
7745000,1,2,0
7746000,3,4,1
7747000,1,3,1
7748000,1,3,0
7749000,2,4,1
7750000,2,3,1
7751000,1,2,1
7752000,2,4,1
7753000,3,4,1
7754000,1,3,1
7755000,1,2,1
7756000,2,4,0
7757000,1,4,0
7758000,2,3,1
7759000,1,4,1
7760000,2,3,1
7761000,1,2,1
7762000,1,3,1
7763000,1,2,1
7764000,2,4,1
7765000,1,3,0
7766000,2,3,1
7767000,1,4,1
7768000,1,4,0
7769000,2,4,1
7770000,1,4,1
7771000,3,4,1
7772000,1,3,1
7773000,1,4,1
7774000,3,4,1
7775000,2,4,1
7776000,1,2,1
7777000,1,2,0
7778000,1,2,1
7779000,2,4,1
7780000,1,3,1
7781000,2,3,1
7782000,1,4,1
7783000,3,4,1
7784000,1,4,1
7785000,1,2,1
7786000,2,4,1
7787000,2,3,1
7788000,1,4,1
7789000,1,4,1
7790000,2,3,1
7791000,1,4,0
7792000,1,3,1
7793000,1,3,1
7794000,2,4,1
7795000,2,3,1
7796000,1,3,1
7797000,2,3,1
7798000,1,3,1
7799000,1,2,1
7800000,1,4,1
7801000,1,3,0
7802000,2,3,1
7803000,3,4,1
7804000,1,3,1
7805000,1,2,1
7806000,1,3,1
7807000,2,3,1
7808000,2,3,1
7809000,2,3,1
7810000,2,3,1
7811000,2,3,1
7812000,1,4,1
7813000,1,2,1
7814000,1,3,1
7815000,1,4,1
7816000,1,3,1
7817000,2,3,1
7818000,3,4,1
7819000,1,4,1
7820000,3,4,1
7821000,3,4,1
7822000,1,2,1
7823000,3,4,1
7824000,1,3,1
7825000,1,4,0
7826000,2,4,1
7827000,1,3,0
7828000,1,3,1
7829000,1,4,0
7830000,2,3,1
7831000,3,4,1
7832000,1,2,1
7833000,1,3,1
7834000,1,4,1
7835000,1,2,1
7836000,3,4,1
7837000,1,2,1
7838000,3,4,1
7839000,1,4,0
7840000,3,4,1
7841000,2,4,0
7842000,3,4,1
7843000,1,3,1
7844000,1,2,1
7845000,1,4,1
7846000,2,4,1
7847000,2,4,1
7848000,1,3,1
7849000,2,4,1
7850000,3,4,1
7851000,2,3,1
7852000,3,4,1
7853000,1,2,1
7854000,1,4,0
7855000,2,4,1
7856000,3,4,1
7857000,1,3,1
7858000,2,3,1
7859000,2,3,1
7860000,3,4,1
7861000,3,4,1
7862000,3,4,1
7863000,1,4,1
7864000,2,3,1
7865000,2,3,1
7866000,1,3,1
7867000,1,2,1
7868000,2,4,1
7869000,1,2,1
7870000,2,3,1
7871000,2,3,1
7872000,1,4,1
7873000,3,4,1
7874000,1,3,1
7875000,3,4,1
7876000,2,4,1
7877000,2,4,0
7878000,2,4,1
7879000,3,4,1
7880000,1,3,1
7881000,2,4,1
7882000,1,4,1
7883000,3,4,1
7884000,3,4,1
7885000,1,3,0
7886000,2,4,1
7887000,1,4,1
7888000,1,2,1
7889000,2,4,1
7890000,1,4,0
7891000,1,4,0
7892000,1,3,1
7893000,1,3,1
7894000,2,4,0
7895000,3,4,1
7896000,1,3,1
7897000,1,3,1
7898000,1,4,1
7899000,3,4,1
7900000,1,4,0
7901000,3,4,1
7902000,2,4,1
7903000,1,3,1
7904000,2,4,0
7905000,2,4,1
7906000,2,4,1
7907000,2,3,1
7908000,1,4,1
7909000,1,3,1
7910000,1,4,1
7911000,1,3,1
7912000,1,2,1
7913000,3,4,1
7914000,1,3,1
7915000,2,4,1
7916000,1,2,1
7917000,3,4,0
7918000,1,4,1
7919000,2,4,1
7920000,1,2,1
7921000,1,2,1
7922000,2,3,1
7923000,2,4,1
7924000,1,4,1
7925000,3,4,1
7926000,2,3,1
7927000,3,4,1
7928000,2,4,0
7929000,1,2,0
7930000,1,2,1
7931000,1,2,1
7932000,1,3,1
7933000,1,4,0
7934000,2,4,1
7935000,1,4,1
7936000,1,2,1
7937000,1,2,1
7938000,1,3,1
7939000,1,4,1
7940000,1,3,0
7941000,2,4,1
7942000,3,4,1
7943000,1,3,1
7944000,3,4,1
7945000,1,2,1
7946000,2,4,1
7947000,2,4,1
7948000,1,4,1
7949000,2,3,1
7950000,1,4,0
7951000,1,2,1
7952000,2,3,1
7953000,1,3,0
7954000,3,4,1
7955000,1,4,0
7956000,2,4,1
7957000,1,4,1
7958000,3,4,1
7959000,1,2,1
7960000,2,3,1
7961000,1,4,1
7962000,3,4,1
7963000,1,3,1
7964000,1,3,1
7965000,2,4,1
7966000,2,3,1
7967000,1,4,0
7968000,3,4,1
7969000,2,4,1
7970000,1,3,1
7971000,1,2,1
7972000,3,4,1
7973000,3,4,1
7974000,3,4,1
7975000,3,4,1
7976000,1,2,1
7977000,2,4,1
7978000,1,4,0
7979000,1,3,1
7980000,1,4,1
7981000,1,2,1
7982000,1,2,1
7983000,3,4,1
7984000,2,4,1
7985000,2,4,1
7986000,1,3,0
7987000,1,3,1
7988000,1,2,1
7989000,1,4,1
7990000,1,4,1
7991000,1,2,1
7992000,1,3,1
7993000,1,2,1
7994000,1,3,1
7995000,2,4,0
7996000,2,4,1
7997000,2,3,1
7998000,3,4,1
7999000,1,4,1
8000000,1,3,0
8001000,2,3,0
8002000,1,2,1
8003000,1,4,1
8004000,1,4,1
8005000,3,4,1
8006000,1,2,1
8007000,1,3,0
8008000,2,4,1
8009000,1,4,1
8010000,1,2,1
8011000,1,2,1
8012000,1,3,1
8013000,1,4,1
8014000,1,3,0
8015000,3,4,1
8016000,1,2,1
8017000,1,3,1
8018000,2,3,1
8019000,1,4,1
8020000,2,4,1
8021000,3,4,1
8022000,3,4,0
8023000,1,2,1
8024000,2,3,1
8025000,1,3,1
8026000,1,4,0
8027000,2,4,1
8028000,1,2,0
8029000,1,3,1
8030000,2,3,1
8031000,1,4,0
8032000,1,3,1
8033000,1,4,1
8034000,1,4,1
8035000,2,4,1
8036000,1,3,1
8037000,1,4,1
8038000,2,3,1
8039000,3,4,1
8040000,1,4,1
8041000,2,4,1
8042000,1,3,0
8043000,1,3,1
8044000,2,3,1
8045000,1,4,1
8046000,1,2,1
8047000,1,3,1
8048000,3,4,1
8049000,2,4,1
8050000,1,2,1
8051000,1,4,1
8052000,2,3,1
8053000,1,4,1
8054000,1,3,1
8055000,1,2,1
8056000,2,3,1
8057000,2,3,1
8058000,3,4,1
8059000,1,3,1
8060000,1,3,1
8061000,1,3,1
8062000,2,4,1
8063000,2,3,1
8064000,2,3,1
8065000,1,2,1
8066000,1,3,1
8067000,1,2,1
8068000,2,3,1
8069000,2,3,1
8070000,1,3,0
8071000,1,3,1
8072000,2,3,1
8073000,1,4,1
8074000,1,4,1
8075000,1,4,0
8076000,3,4,1
8077000,2,3,1
8078000,1,4,1
8079000,1,2,1
8080000,1,3,1
8081000,1,2,1
8082000,2,3,1
8083000,2,4,1
8084000,1,4,1
8085000,3,4,1
8086000,1,4,1
8087000,1,4,1
8088000,2,3,1
8089000,2,3,1
8090000,1,2,1
8091000,1,3,0
8092000,2,3,1
8093000,3,4,1
8094000,1,2,1
8095000,1,2,1
8096000,1,3,1
8097000,1,3,0
8098000,1,4,1
8099000,2,3,1
8100000,3,4,1
8101000,2,4,1
8102000,2,4,1
8103000,3,4,1
8104000,1,4,1
8105000,1,4,0
8106000,1,2,1
8107000,2,4,1
8108000,1,2,1
8109000,3,4,1
8110000,1,3,0
8111000,2,3,0
8112000,1,4,0
8113000,3,4,1
8114000,1,3,1
8115000,1,2,1
8116000,2,4,1
8117000,1,3,1
8118000,2,4,1
8119000,1,3,1
8120000,2,4,1
8121000,3,4,1
8122000,1,2,1
8123000,2,3,1
8124000,3,4,1
8125000,1,4,1
8126000,2,3,1
8127000,1,3,1
8128000,2,4,0
8129000,1,3,1
8130000,1,2,1
8131000,2,4,1
8132000,3,4,1
8133000,1,4,0
8134000,2,4,1
8135000,1,3,1
8136000,2,3,1
8137000,2,3,1
8138000,3,4,1
8139000,2,4,1
8140000,1,2,1
8141000,2,3,1
8142000,2,4,1
8143000,1,3,1
8144000,2,4,1
8145000,1,3,1
8146000,1,3,1
8147000,3,4,1
8148000,2,3,1
8149000,1,4,1
8150000,1,3,1
8151000,1,3,1
8152000,2,4,1
8153000,1,3,1
8154000,2,3,1
8155000,3,4,0
8156000,1,3,1
8157000,3,4,1
8158000,2,3,1
8159000,1,3,1
8160000,1,3,1
8161000,3,4,1
8162000,1,3,1
8163000,1,2,1
8164000,2,3,1
8165000,2,3,1
8166000,2,4,1
8167000,1,3,1
8168000,3,4,1
8169000,1,2,1
8170000,1,3,1
8171000,1,3,1
8172000,1,3,1
8173000,1,3,1
8174000,1,3,1
8175000,2,3,1
8176000,2,4,1
8177000,2,3,0
8178000,2,4,1
8179000,1,3,1
8180000,1,4,1
8181000,2,4,1
8182000,1,4,1
8183000,2,4,1
8184000,2,3,1
8185000,2,4,1
8186000,2,3,1
8187000,1,2,1
8188000,1,2,1
8189000,1,2,1
8190000,1,4,1
8191000,2,4,1
8192000,2,4,1
8193000,1,4,0
8194000,2,4,1
8195000,1,2,0
8196000,2,4,1
8197000,2,4,1
8198000,1,2,1
8199000,2,4,0
8200000,1,2,1
8201000,2,3,1
8202000,1,4,1
8203000,1,3,1
8204000,2,3,1
8205000,1,2,1
8206000,1,3,1
8207000,1,4,1
8208000,1,3,0
8209000,2,3,0
8210000,1,3,1
8211000,1,2,1
8212000,1,3,1
8213000,1,4,1
8214000,1,4,0
8215000,1,4,1
8216000,2,4,0
8217000,1,2,1
8218000,1,4,1
8219000,1,3,1
8220000,3,4,1
8221000,2,4,1
8222000,1,2,1
8223000,2,4,1
8224000,2,3,1
8225000,1,4,1
8226000,3,4,1
8227000,1,2,0
8228000,2,4,1
8229000,2,4,1
8230000,1,3,0
8231000,1,2,1
8232000,1,4,1
8233000,3,4,1
8234000,1,4,1
8235000,1,2,1
8236000,2,3,1
8237000,3,4,1
8238000,2,4,1
8239000,1,4,1
8240000,2,3,1
8241000,2,4,1
8242000,1,2,1
8243000,2,4,1
8244000,1,3,0
8245000,3,4,1
8246000,1,2,1
8247000,1,2,1
8248000,3,4,1
8249000,2,3,1
8250000,1,4,1
8251000,1,2,1
8252000,3,4,1
8253000,2,3,1
8254000,2,3,1
8255000,1,4,1
8256000,1,3,0
8257000,3,4,1
8258000,2,4,1
8259000,1,2,1
8260000,1,2,1
8261000,2,4,1
8262000,1,2,1
8263000,1,2,1
8264000,2,4,1
8265000,1,2,1
8266000,1,4,1
8267000,1,2,1
8268000,1,4,1
8269000,1,2,1
8270000,2,4,1
8271000,3,4,1
8272000,1,3,1
8273000,1,2,1
8274000,1,4,1
8275000,1,3,1
8276000,2,3,1
8277000,1,4,1
8278000,2,3,1
8279000,2,4,0
8280000,2,4,1
8281000,3,4,0
8282000,2,4,0
8283000,1,3,1
8284000,1,2,1
8285000,1,4,0
8286000,1,3,1
8287000,2,4,1
8288000,1,3,1
8289000,3,4,1
8290000,2,4,1
8291000,2,4,1
8292000,3,4,1
8293000,2,4,1
8294000,1,3,1
8295000,1,3,1
8296000,2,4,1
8297000,2,4,1
8298000,3,4,1
8299000,1,2,1
8300000,3,4,1
8301000,3,4,1
8302000,1,4,1
8303000,1,4,1
8304000,2,3,1
8305000,1,2,1
8306000,2,3,1
8307000,2,3,1
8308000,1,4,1
8309000,2,4,1
8310000,1,4,1
8311000,1,3,1
8312000,1,2,1
8313000,2,4,1
8314000,1,3,0
8315000,2,4,0
8316000,2,4,1
8317000,1,2,1
8318000,1,2,1
8319000,3,4,1
8320000,1,2,1
8321000,1,2,1
8322000,2,3,1
8323000,1,3,1
8324000,1,3,1
8325000,3,4,1
8326000,1,4,1
8327000,2,3,1
8328000,2,4,1
8329000,2,3,1
8330000,1,3,1
8331000,2,3,1
8332000,1,2,1
8333000,1,3,0
8334000,3,4,1
8335000,3,4,1
8336000,2,4,1
8337000,3,4,1
8338000,2,4,1
8339000,1,4,1
8340000,3,4,1
8341000,1,3,0
8342000,2,3,1
8343000,2,4,0
8344000,2,3,1
8345000,2,3,1
8346000,3,4,1
8347000,1,4,1
8348000,2,4,1
8349000,3,4,0
8350000,2,3,0
8351000,3,4,1
8352000,2,3,1
8353000,1,2,1
8354000,1,2,1
8355000,2,4,1
8356000,1,4,1
8357000,2,4,0
8358000,1,4,1
8359000,1,3,1
8360000,3,4,1
8361000,2,3,1
8362000,1,4,1
8363000,3,4,1
8364000,2,4,1
8365000,1,3,1
8366000,1,3,1
8367000,1,2,1
8368000,1,3,1
8369000,1,2,1
8370000,1,3,1
8371000,1,3,1
8372000,2,3,1
8373000,3,4,1
8374000,2,3,1
8375000,2,3,1
8376000,1,3,0
8377000,1,2,0
8378000,3,4,1
8379000,2,3,1
8380000,1,2,1
8381000,1,4,1
8382000,1,3,1
8383000,2,4,0
8384000,1,2,1
8385000,2,4,1
8386000,2,3,1
8387000,1,3,0
8388000,1,3,1
8389000,1,2,1
8390000,2,3,1
8391000,3,4,1
8392000,1,4,1
8393000,3,4,0
8394000,1,3,1
8395000,1,3,0
8396000,1,3,1
8397000,1,3,1
8398000,1,2,1
8399000,2,4,1
8400000,1,3,1
8401000,1,3,1
8402000,1,4,0
8403000,1,4,1
8404000,1,2,1
8405000,2,3,1
8406000,1,4,1
8407000,3,4,0
8408000,2,3,1
8409000,1,3,1
8410000,3,4,1
8411000,1,2,1
8412000,1,2,1
8413000,2,3,1
8414000,2,3,1
8415000,2,4,1
8416000,1,4,1
8417000,2,4,1
8418000,1,3,1
8419000,1,4,1
8420000,1,3,1
8421000,2,4,1
8422000,1,4,0
8423000,2,3,1
8424000,1,4,1
8425000,2,3,1
8426000,2,3,1
8427000,2,3,1
8428000,1,2,1
8429000,2,4,1
8430000,2,3,1
8431000,3,4,1
8432000,2,3,1
8433000,1,2,1
8434000,3,4,1
8435000,2,3,1
8436000,3,4,1
8437000,1,4,1
8438000,3,4,1
8439000,3,4,1
8440000,1,4,1
8441000,1,4,1
8442000,1,3,1
8443000,3,4,1
8444000,2,3,1
8445000,1,4,1
8446000,1,2,1
8447000,1,3,1
8448000,3,4,1
8449000,1,3,1
8450000,1,4,0
8451000,1,4,1
8452000,1,2,1
8453000,2,3,1
8454000,3,4,1
8455000,2,4,1
8456000,1,4,1
8457000,2,4,1
8458000,1,4,0
8459000,1,2,1
8460000,1,4,1
8461000,3,4,1
8462000,1,4,1
8463000,1,4,1
8464000,3,4,1
8465000,1,2,1
8466000,2,3,1
8467000,1,2,1
8468000,1,3,1
8469000,2,3,1
8470000,3,4,1
8471000,3,4,1
8472000,2,3,1
8473000,1,2,1
8474000,2,3,1
8475000,1,3,1
8476000,2,4,1
8477000,1,4,1
8478000,1,2,1
8479000,2,4,1
8480000,1,4,1
8481000,3,4,1
8482000,2,3,1
8483000,1,2,1
8484000,1,4,1
8485000,2,4,1
